Time,Sales,Transactions
2022-04-01T11:45:00.000000Z,397.04,6
2022-04-01T12:00:00.000000Z,714.62,7
2022-04-01T12:15:00.000000Z,762.64,7
2022-04-01T12:30:00.000000Z,544.15,7
2022-04-01T12:45:00.000000Z,715.02,7
2022-04-01T13:00:00.000000Z,849.60,9
2022-04-01T13:15:00.000000Z,628.60,9
2022-04-01T13:30:00.000000Z,804.69,9
2022-04-01T13:45:00.000000Z,975.00,9
2022-04-01T14:00:00.000000Z,820.09,7
2022-04-01T14:15:00.000000Z,761.42,8
2022-04-01T14:30:00.000000Z,437.58,7
2022-04-01T14:45:00.000000Z,768.18,7
2022-04-01T15:00:00.000000Z,702.99,6
2022-04-01T15:15:00.000000Z,656.35,5
2022-04-01T15:30:00.000000Z,514.51,5
2022-04-01T15:45:00.000000Z,471.78,6
2022-04-01T16:00:00.000000Z,376.64,5
2022-04-01T16:15:00.000000Z,653.26,6
2022-04-01T16:30:00.000000Z,420.39,5
2022-04-01T16:45:00.000000Z,374.97,5
2022-04-01T17:00:00.000000Z,843.64,7
2022-04-01T17:15:00.000000Z,528.49,8
2022-04-01T17:30:00.000000Z,774.31,7
2022-04-01T17:45:00.000000Z,863.53,7
2022-04-01T18:00:00.000000Z,775.53,9
2022-04-01T18:15:00.000000Z,1091.81,9
2022-04-01T18:30:00.000000Z,847.93,9
2022-04-01T18:45:00.000000Z,802.86,9
2022-04-01T19:00:00.000000Z,1016.88,11
2022-04-01T19:15:00.000000Z,935.40,10
2022-04-01T19:30:00.000000Z,1157.09,11
2022-04-01T19:45:00.000000Z,953.51,11
2022-04-01T20:00:00.000000Z,64.48,1
2022-04-01T20:30:00.000000Z,0.00,0
2022-04-01T20:45:00.000000Z,0.00,0
2022-04-01T21:00:00.000000Z,0.00,0
2022-04-01T21:15:00.000000Z,0.00,0
2022-04-01T21:30:00.000000Z,0.00,0
2022-04-01T21:45:00.000000Z,0.00,0
2022-04-01T22:00:00.000000Z,0.00,0
2022-04-01T22:15:00.000000Z,0.00,0
2022-04-01T22:30:00.000000Z,0.00,0
2022-04-01T22:45:00.000000Z,0.00,0
2022-04-01T23:00:00.000000Z,0.00,0
2022-04-01T23:15:00.000000Z,0.00,0
2022-04-01T23:30:00.000000Z,0.00,0
2022-04-01T23:45:00.000000Z,0.00,0
2022-04-02T00:00:00.000000Z,0.00,0
2022-04-02T00:15:00.000000Z,0.00,0
2022-04-02T00:30:00.000000Z,0.00,0
2022-04-02T00:45:00.000000Z,0.00,0
2022-04-02T01:00:00.000000Z,0.00,0
2022-04-02T01:15:00.000000Z,0.00,0
2022-04-02T01:30:00.000000Z,0.00,0
2022-04-02T01:45:00.000000Z,0.00,0
2022-04-02T02:00:00.000000Z,0.00,0
2022-04-02T02:15:00.000000Z,0.00,0
2022-04-02T02:30:00.000000Z,0.00,0
2022-04-02T02:45:00.000000Z,0.00,0
2022-04-02T03:00:00.000000Z,0.00,0
2022-04-02T03:15:00.000000Z,0.00,0
2022-04-02T03:30:00.000000Z,0.00,0
2022-04-02T03:45:00.000000Z,0.00,0
2022-04-02T04:00:00.000000Z,0.00,0
2022-04-02T04:15:00.000000Z,0.00,0
2022-04-02T04:30:00.000000Z,0.00,0
2022-04-02T04:45:00.000000Z,0.00,0
2022-04-02T05:00:00.000000Z,0.00,0
2022-04-02T05:15:00.000000Z,0.00,0
2022-04-02T05:30:00.000000Z,0.00,0
2022-04-02T05:45:00.000000Z,0.00,0
2022-04-02T06:00:00.000000Z,0.00,0
2022-04-02T06:15:00.000000Z,0.00,0
2022-04-02T06:30:00.000000Z,0.00,0
2022-04-02T06:45:00.000000Z,0.00,0
2022-04-02T07:00:00.000000Z,0.00,0
2022-04-02T07:15:00.000000Z,0.00,0
2022-04-02T07:30:00.000000Z,0.00,0
2022-04-02T07:45:00.000000Z,0.00,0
2022-04-02T08:00:00.000000Z,39.08,1
2022-04-02T08:15:00.000000Z,0.00,0
2022-04-02T08:30:00.000000Z,0.00,0
2022-04-02T08:45:00.000000Z,0.00,0
2022-04-02T09:00:00.000000Z,0.00,0
2022-04-02T09:15:00.000000Z,0.00,0
2022-04-02T09:30:00.000000Z,0.00,0
2022-04-02T09:45:00.000000Z,0.00,0
2022-04-02T10:00:00.000000Z,55.90,1
2022-04-02T10:00:00.000000Z,215.07,2
2022-04-02T10:15:00.000000Z,403.54,4
2022-04-02T10:30:00.000000Z,377.81,4
2022-04-02T10:45:00.000000Z,589.68,4
2022-04-02T11:00:00.000000Z,683.02,6
2022-04-02T11:15:00.000000Z,447.62,6
2022-04-02T11:30:00.000000Z,539.35,5
2022-04-02T11:45:00.000000Z,444.04,6
2022-04-02T12:00:00.000000Z,1110.43,8
2022-04-02T12:15:00.000000Z,646.16,8
2022-04-02T12:30:00.000000Z,454.51,8
2022-04-02T12:45:00.000000Z,612.03,7
2022-04-02T13:00:00.000000Z,794.22,10
2022-04-02T13:15:00.000000Z,1376.47,10
2022-04-02T13:30:00.000000Z,874.48,9
2022-04-02T13:45:00.000000Z,873.86,10
2022-04-02T14:00:00.000000Z,1164.71,8
2022-04-02T14:15:00.000000Z,695.47,8
2022-04-02T14:30:00.000000Z,877.55,8
2022-04-02T14:45:00.000000Z,508.02,7
2022-04-02T15:00:00.000000Z,519.01,6
2022-04-02T15:15:00.000000Z,460.22,6
2022-04-02T15:30:00.000000Z,787.68,6
2022-04-02T15:45:00.000000Z,778.46,6
2022-04-02T16:00:00.000000Z,393.90,6
2022-04-02T16:15:00.000000Z,608.57,6
2022-04-02T16:30:00.000000Z,678.98,5
2022-04-02T16:45:00.000000Z,584.56,6
2022-04-02T17:00:00.000000Z,555.39,8
2022-04-02T17:15:00.000000Z,619.47,8
2022-04-02T17:30:00.000000Z,996.31,8
2022-04-02T17:45:00.000000Z,847.16,8
2022-04-02T18:00:00.000000Z,777.12,9
2022-04-02T18:15:00.000000Z,1046.95,10
2022-04-02T18:30:00.000000Z,987.61,10
2022-04-02T18:45:00.000000Z,575.12,9
2022-04-02T19:00:00.000000Z,1467.37,12
2022-04-02T19:15:00.000000Z,1300.51,12
2022-04-02T19:30:00.000000Z,1174.10,11
2022-04-02T19:45:00.000000Z,1635.95,12
2022-04-02T20:00:00.000000Z,1138.24,12
2022-04-02T20:15:00.000000Z,1145.45,12
2022-04-02T20:30:00.000000Z,962.27,11
2022-04-02T20:45:00.000000Z,1349.31,12
2022-04-02T21:00:00.000000Z,968.89,8
2022-04-02T21:15:00.000000Z,742.88,8
2022-04-02T21:30:00.000000Z,721.15,8
2022-04-02T21:45:00.000000Z,758.38,7
2022-04-02T22:00:00.000000Z,500.22,4
2022-04-02T22:15:00.000000Z,375.34,4
2022-04-02T22:30:00.000000Z,530.13,4
2022-04-02T22:45:00.000000Z,375.16,4
2022-04-02T23:00:00.000000Z,457.33,4
2022-04-02T23:15:00.000000Z,624.49,4
2022-04-02T23:30:00.000000Z,379.70,4
2022-04-02T23:45:00.000000Z,610.52,4
2022-04-03T00:00:00.000000Z,24.15,1
2022-04-03T00:30:00.000000Z,0.00,0
2022-04-03T00:45:00.000000Z,0.00,0
2022-04-03T01:00:00.000000Z,0.00,0
2022-04-03T01:15:00.000000Z,0.00,0
2022-04-03T01:30:00.000000Z,0.00,0
2022-04-03T01:45:00.000000Z,0.00,0
2022-04-03T02:00:00.000000Z,0.00,0
2022-04-03T02:15:00.000000Z,0.00,0
2022-04-03T02:30:00.000000Z,0.00,0
2022-04-03T02:45:00.000000Z,0.00,0
2022-04-03T03:00:00.000000Z,0.00,0
2022-04-03T03:15:00.000000Z,0.00,0
2022-04-03T03:30:00.000000Z,0.00,0
2022-04-03T03:45:00.000000Z,0.00,0
2022-04-03T04:00:00.000000Z,0.00,0
2022-04-03T04:15:00.000000Z,0.00,0
2022-04-03T04:30:00.000000Z,0.00,0
2022-04-03T04:45:00.000000Z,0.00,0
2022-04-03T05:00:00.000000Z,0.00,0
2022-04-03T05:15:00.000000Z,0.00,0
2022-04-03T05:30:00.000000Z,0.00,0
2022-04-03T05:45:00.000000Z,0.00,0
2022-04-03T06:00:00.000000Z,0.00,0
2022-04-03T06:15:00.000000Z,0.00,0
2022-04-03T06:30:00.000000Z,0.00,0
2022-04-03T06:45:00.000000Z,0.00,0
2022-04-03T07:00:00.000000Z,0.00,0
2022-04-03T07:15:00.000000Z,0.00,0
2022-04-03T07:30:00.000000Z,0.00,0
2022-04-03T07:45:00.000000Z,0.00,0
2022-04-03T08:00:00.000000Z,0.00,0
2022-04-03T08:15:00.000000Z,0.00,0
2022-04-03T08:30:00.000000Z,0.00,0
2022-04-03T08:45:00.000000Z,0.00,0
2022-04-03T09:00:00.000000Z,0.00,0
2022-04-03T09:15:00.000000Z,0.00,0
2022-04-03T09:30:00.000000Z,0.00,0
2022-04-03T09:45:00.000000Z,0.00,0
2022-04-03T10:00:00.000000Z,147.67,1
2022-04-03T10:00:00.000000Z,162.14,2
2022-04-03T10:15:00.000000Z,210.66,3
2022-04-03T10:30:00.000000Z,285.37,3
2022-04-03T10:45:00.000000Z,418.69,3
2022-04-03T11:00:00.000000Z,381.24,4
2022-04-03T11:15:00.000000Z,305.21,4
2022-04-03T11:30:00.000000Z,706.35,5
2022-04-03T11:45:00.000000Z,477.41,4
2022-04-03T12:00:00.000000Z,408.99,6
2022-04-03T12:15:00.000000Z,463.89,6
2022-04-03T12:30:00.000000Z,490.78,6
2022-04-03T12:45:00.000000Z,772.55,6
2022-04-03T13:00:00.000000Z,822.67,8
2022-04-03T13:15:00.000000Z,899.64,7
2022-04-03T13:30:00.000000Z,741.41,7
2022-04-03T13:45:00.000000Z,990.81,8
2022-04-03T14:00:00.000000Z,625.29,6
2022-04-03T14:15:00.000000Z,556.58,6
2022-04-03T14:30:00.000000Z,567.08,6
2022-04-03T14:45:00.000000Z,362.14,6
2022-04-03T15:00:00.000000Z,368.88,5
2022-04-03T15:15:00.000000Z,338.63,4
2022-04-03T15:30:00.000000Z,551.43,5
2022-04-03T15:45:00.000000Z,472.78,4
2022-04-03T16:00:00.000000Z,527.91,5
2022-04-03T16:15:00.000000Z,386.22,4
2022-04-03T16:30:00.000000Z,554.63,5
2022-04-03T16:45:00.000000Z,437.80,4
2022-04-03T17:00:00.000000Z,555.98,6
2022-04-03T17:15:00.000000Z,359.20,6
2022-04-03T17:30:00.000000Z,679.37,6
2022-04-03T17:45:00.000000Z,557.26,6
2022-04-03T18:00:00.000000Z,1051.76,7
2022-04-03T18:15:00.000000Z,911.42,8
2022-04-03T18:30:00.000000Z,623.78,7
2022-04-03T18:45:00.000000Z,804.32,8
2022-04-03T19:00:00.000000Z,916.43,9
2022-04-03T19:15:00.000000Z,1068.33,9
2022-04-03T19:30:00.000000Z,1053.57,9
2022-04-03T19:45:00.000000Z,813.47,9
2022-04-03T20:00:00.000000Z,905.32,9
2022-04-03T20:15:00.000000Z,841.74,9
2022-04-03T20:30:00.000000Z,921.83,9
2022-04-03T20:45:00.000000Z,992.26,9
2022-04-03T21:00:00.000000Z,712.58,6
2022-04-03T21:15:00.000000Z,659.57,6
2022-04-03T21:30:00.000000Z,678.54,6
2022-04-03T21:45:00.000000Z,451.14,6
2022-04-03T22:00:00.000000Z,363.41,3
2022-04-03T22:15:00.000000Z,436.24,3
2022-04-03T22:30:00.000000Z,502.26,4
2022-04-03T22:45:00.000000Z,282.82,3
2022-04-03T23:00:00.000000Z,96.71,1
2022-04-03T23:30:00.000000Z,0.00,0
2022-04-03T23:45:00.000000Z,0.00,0
2022-04-04T00:00:00.000000Z,0.00,0
2022-04-04T00:15:00.000000Z,0.00,0
2022-04-04T00:30:00.000000Z,0.00,0
2022-04-04T00:45:00.000000Z,0.00,0
2022-04-04T01:00:00.000000Z,0.00,0
2022-04-04T01:15:00.000000Z,0.00,0
2022-04-04T01:30:00.000000Z,0.00,0
2022-04-04T01:45:00.000000Z,0.00,0
2022-04-04T02:00:00.000000Z,0.00,0
2022-04-04T02:15:00.000000Z,0.00,0
2022-04-04T02:30:00.000000Z,0.00,0
2022-04-04T02:45:00.000000Z,0.00,0
2022-04-04T03:00:00.000000Z,0.00,0
2022-04-04T03:15:00.000000Z,0.00,0
2022-04-04T03:30:00.000000Z,0.00,0
2022-04-04T03:45:00.000000Z,0.00,0
2022-04-04T04:00:00.000000Z,0.00,0
2022-04-04T04:15:00.000000Z,0.00,0
2022-04-04T04:30:00.000000Z,0.00,0
2022-04-04T04:45:00.000000Z,0.00,0
2022-04-04T05:00:00.000000Z,0.00,0
2022-04-04T05:15:00.000000Z,0.00,0
2022-04-04T05:30:00.000000Z,0.00,0
2022-04-04T05:45:00.000000Z,0.00,0
2022-04-04T06:00:00.000000Z,0.00,0
2022-04-04T06:15:00.000000Z,0.00,0
2022-04-04T06:30:00.000000Z,0.00,0
2022-04-04T06:45:00.000000Z,0.00,0
2022-04-04T07:00:00.000000Z,0.00,0
2022-04-04T07:15:00.000000Z,0.00,0
2022-04-04T07:30:00.000000Z,0.00,0
2022-04-04T07:45:00.000000Z,0.00,0
2022-04-04T08:00:00.000000Z,0.00,0
2022-04-04T08:15:00.000000Z,0.00,0
2022-04-04T08:30:00.000000Z,0.00,0
2022-04-04T08:45:00.000000Z,0.00,0
2022-04-04T09:00:00.000000Z,0.00,0
2022-04-04T09:15:00.000000Z,0.00,0
2022-04-04T09:30:00.000000Z,0.00,0
2022-04-04T09:45:00.000000Z,0.00,0
2022-04-04T10:00:00.000000Z,54.78,1
2022-04-04T10:00:00.000000Z,192.53,1
2022-04-04T10:15:00.000000Z,203.15,3
2022-04-04T10:30:00.000000Z,79.15,2
2022-04-04T10:45:00.000000Z,231.92,2
2022-04-04T11:00:00.000000Z,285.45,4
2022-04-04T11:15:00.000000Z,269.44,3
2022-04-04T11:30:00.000000Z,276.22,4
2022-04-04T11:45:00.000000Z,353.85,3
2022-04-04T12:00:00.000000Z,314.21,5
2022-04-04T12:15:00.000000Z,538.01,5
2022-04-04T12:30:00.000000Z,403.12,5
2022-04-04T12:45:00.000000Z,493.92,5
2022-04-04T13:00:00.000000Z,494.90,5
2022-04-04T13:15:00.000000Z,688.71,6
2022-04-04T13:30:00.000000Z,814.19,6
2022-04-04T13:45:00.000000Z,470.30,6
2022-04-04T14:00:00.000000Z,485.42,5
2022-04-04T14:15:00.000000Z,531.55,5
2022-04-04T14:30:00.000000Z,418.23,5
2022-04-04T14:45:00.000000Z,425.00,5
2022-04-04T15:00:00.000000Z,337.97,3
2022-04-04T15:15:00.000000Z,526.79,4
2022-04-04T15:30:00.000000Z,625.22,4
2022-04-04T15:45:00.000000Z,460.21,3
2022-04-04T16:00:00.000000Z,261.47,4
2022-04-04T16:15:00.000000Z,464.61,3
2022-04-04T16:30:00.000000Z,668.05,4
2022-04-04T16:45:00.000000Z,435.46,4
2022-04-04T17:00:00.000000Z,296.62,4
2022-04-04T17:15:00.000000Z,554.20,5
2022-04-04T17:30:00.000000Z,457.95,5
2022-04-04T17:45:00.000000Z,384.43,5
2022-04-04T18:00:00.000000Z,718.59,5
2022-04-04T18:15:00.000000Z,813.76,6
2022-04-04T18:30:00.000000Z,521.38,6
2022-04-04T18:45:00.000000Z,805.26,6
2022-04-04T19:00:00.000000Z,720.77,7
2022-04-04T19:15:00.000000Z,513.40,8
2022-04-04T19:30:00.000000Z,749.53,7
2022-04-04T19:45:00.000000Z,772.25,7
2022-04-04T20:00:00.000000Z,137.44,1
2022-04-04T20:30:00.000000Z,0.00,0
2022-04-04T20:45:00.000000Z,0.00,0
2022-04-04T21:00:00.000000Z,0.00,0
2022-04-04T21:15:00.000000Z,0.00,0
2022-04-04T21:30:00.000000Z,0.00,0
2022-04-04T21:45:00.000000Z,0.00,0
2022-04-04T22:00:00.000000Z,0.00,0
2022-04-04T22:15:00.000000Z,0.00,0
2022-04-04T22:30:00.000000Z,0.00,0
2022-04-04T22:45:00.000000Z,0.00,0
2022-04-04T23:00:00.000000Z,0.00,0
2022-04-04T23:15:00.000000Z,0.00,0
2022-04-04T23:30:00.000000Z,0.00,0
2022-04-04T23:45:00.000000Z,0.00,0
2022-04-05T00:00:00.000000Z,0.00,0
2022-04-05T00:15:00.000000Z,0.00,0
2022-04-05T00:30:00.000000Z,0.00,0
2022-04-05T00:45:00.000000Z,0.00,0
2022-04-05T01:00:00.000000Z,0.00,0
2022-04-05T01:15:00.000000Z,0.00,0
2022-04-05T01:30:00.000000Z,0.00,0
2022-04-05T01:45:00.000000Z,0.00,0
2022-04-05T02:00:00.000000Z,0.00,0
2022-04-05T02:15:00.000000Z,0.00,0
2022-04-05T02:30:00.000000Z,0.00,0
2022-04-05T02:45:00.000000Z,0.00,0
2022-04-05T03:00:00.000000Z,0.00,0
2022-04-05T03:15:00.000000Z,0.00,0
2022-04-05T03:30:00.000000Z,0.00,0
2022-04-05T03:45:00.000000Z,0.00,0
2022-04-05T04:00:00.000000Z,0.00,0
2022-04-05T04:15:00.000000Z,0.00,0
2022-04-05T04:30:00.000000Z,0.00,0
2022-04-05T04:45:00.000000Z,0.00,0
2022-04-05T05:00:00.000000Z,0.00,0
2022-04-05T05:15:00.000000Z,0.00,0
2022-04-05T05:30:00.000000Z,0.00,0
2022-04-05T05:45:00.000000Z,0.00,0
2022-04-05T06:00:00.000000Z,0.00,0
2022-04-05T06:15:00.000000Z,0.00,0
2022-04-05T06:30:00.000000Z,0.00,0
2022-04-05T06:45:00.000000Z,0.00,0
2022-04-05T07:00:00.000000Z,0.00,0
2022-04-05T07:15:00.000000Z,0.00,0
2022-04-05T07:30:00.000000Z,0.00,0
2022-04-05T07:45:00.000000Z,0.00,0
2022-04-05T08:00:00.000000Z,117.08,1
2022-04-05T08:15:00.000000Z,178.29,1
2022-04-05T08:30:00.000000Z,89.81,1
2022-04-05T08:30:00.000000Z,128.50,1
2022-04-05T08:45:00.000000Z,41.93,1
2022-04-05T09:00:00.000000Z,389.66,3
2022-04-05T09:15:00.000000Z,472.37,3
2022-04-05T09:30:00.000000Z,210.98,3
2022-04-05T09:45:00.000000Z,272.13,3
2022-04-05T10:00:00.000000Z,289.50,3
2022-04-05T10:15:00.000000Z,226.19,3
2022-04-05T10:30:00.000000Z,375.59,3
2022-04-05T10:45:00.000000Z,245.69,3
2022-04-05T11:00:00.000000Z,476.60,4
2022-04-05T11:15:00.000000Z,446.57,4
2022-04-05T11:30:00.000000Z,495.48,5
2022-04-05T11:45:00.000000Z,350.22,4
2022-04-05T12:00:00.000000Z,339.50,6
2022-04-05T12:15:00.000000Z,616.13,6
2022-04-05T12:30:00.000000Z,485.32,6
2022-04-05T12:45:00.000000Z,538.29,6
2022-04-05T13:00:00.000000Z,709.37,8
2022-04-05T13:15:00.000000Z,978.96,7
2022-04-05T13:30:00.000000Z,933.12,8
2022-04-05T13:45:00.000000Z,883.79,7
2022-04-05T14:00:00.000000Z,652.97,6
2022-04-05T14:15:00.000000Z,791.17,6
2022-04-05T14:30:00.000000Z,478.14,6
2022-04-05T14:45:00.000000Z,630.46,6
2022-04-05T15:00:00.000000Z,628.13,5
2022-04-05T15:15:00.000000Z,228.04,4
2022-04-05T15:30:00.000000Z,577.02,5
2022-04-05T15:45:00.000000Z,328.05,4
2022-04-05T16:00:00.000000Z,688.48,5
2022-04-05T16:15:00.000000Z,467.71,4
2022-04-05T16:30:00.000000Z,519.46,5
2022-04-05T16:45:00.000000Z,515.36,4
2022-04-05T17:00:00.000000Z,417.20,6
2022-04-05T17:15:00.000000Z,473.79,6
2022-04-05T17:30:00.000000Z,749.46,6
2022-04-05T17:45:00.000000Z,562.14,6
2022-04-05T18:00:00.000000Z,887.46,8
2022-04-05T18:15:00.000000Z,725.66,7
2022-04-05T18:30:00.000000Z,885.33,8
2022-04-05T18:45:00.000000Z,581.21,7
2022-04-05T19:00:00.000000Z,852.52,9
2022-04-05T19:15:00.000000Z,1028.85,9
2022-04-05T19:30:00.000000Z,648.93,9
2022-04-05T19:45:00.000000Z,505.04,9
2022-04-05T20:00:00.000000Z,82.45,1
2022-04-05T20:30:00.000000Z,0.00,0
2022-04-05T20:45:00.000000Z,0.00,0
2022-04-05T21:00:00.000000Z,0.00,0
2022-04-05T21:15:00.000000Z,0.00,0
2022-04-05T21:30:00.000000Z,0.00,0
2022-04-05T21:45:00.000000Z,0.00,0
2022-04-05T22:00:00.000000Z,0.00,0
2022-04-05T22:15:00.000000Z,0.00,0
2022-04-05T22:30:00.000000Z,0.00,0
2022-04-05T22:45:00.000000Z,0.00,0
2022-04-05T23:00:00.000000Z,0.00,0
2022-04-05T23:15:00.000000Z,0.00,0
2022-04-05T23:30:00.000000Z,0.00,0
2022-04-05T23:45:00.000000Z,0.00,0
2022-04-06T00:00:00.000000Z,0.00,0
2022-04-06T00:15:00.000000Z,0.00,0
2022-04-06T00:30:00.000000Z,0.00,0
2022-04-06T00:45:00.000000Z,0.00,0
2022-04-06T01:00:00.000000Z,0.00,0
2022-04-06T01:15:00.000000Z,0.00,0
2022-04-06T01:30:00.000000Z,0.00,0
2022-04-06T01:45:00.000000Z,0.00,0
2022-04-06T02:00:00.000000Z,0.00,0
2022-04-06T02:15:00.000000Z,0.00,0
2022-04-06T02:30:00.000000Z,0.00,0
2022-04-06T02:45:00.000000Z,0.00,0
2022-04-06T03:00:00.000000Z,0.00,0
2022-04-06T03:15:00.000000Z,0.00,0
2022-04-06T03:30:00.000000Z,0.00,0
2022-04-06T03:45:00.000000Z,0.00,0
2022-04-06T04:00:00.000000Z,0.00,0
2022-04-06T04:15:00.000000Z,0.00,0
2022-04-06T04:30:00.000000Z,0.00,0
2022-04-06T04:45:00.000000Z,0.00,0
2022-04-06T05:00:00.000000Z,0.00,0
2022-04-06T05:15:00.000000Z,0.00,0
2022-04-06T05:30:00.000000Z,0.00,0
2022-04-06T05:45:00.000000Z,0.00,0
2022-04-06T06:00:00.000000Z,0.00,0
2022-04-06T06:15:00.000000Z,0.00,0
2022-04-06T06:30:00.000000Z,0.00,0
2022-04-06T06:45:00.000000Z,0.00,0
2022-04-06T07:00:00.000000Z,0.00,0
2022-04-06T07:15:00.000000Z,0.00,0
2022-04-06T07:30:00.000000Z,0.00,0
2022-04-06T07:45:00.000000Z,0.00,0
2022-04-06T08:00:00.000000Z,111.31,1
2022-04-06T08:15:00.000000Z,179.15,1
2022-04-06T08:30:00.000000Z,47.90,1
2022-04-06T08:45:00.000000Z,60.41,1
2022-04-06T08:45:00.000000Z,121.60,1
2022-04-06T09:00:00.000000Z,126.54,2
2022-04-06T09:15:00.000000Z,190.78,2
2022-04-06T09:30:00.000000Z,300.09,3
2022-04-06T09:45:00.000000Z,298.33,3
2022-04-06T10:00:00.000000Z,147.92,2
2022-04-06T10:15:00.000000Z,212.91,3
2022-04-06T10:30:00.000000Z,352.81,3
2022-04-06T10:45:00.000000Z,167.06,2
2022-04-06T11:00:00.000000Z,521.85,4
2022-04-06T11:15:00.000000Z,308.83,4
2022-04-06T11:30:00.000000Z,581.45,4
2022-04-06T11:45:00.000000Z,589.20,5
2022-04-06T12:00:00.000000Z,705.50,5
2022-04-06T12:15:00.000000Z,419.32,5
2022-04-06T12:30:00.000000Z,706.97,5
2022-04-06T12:45:00.000000Z,685.15,6
2022-04-06T13:00:00.000000Z,608.56,6
2022-04-06T13:15:00.000000Z,966.22,7
2022-04-06T13:30:00.000000Z,743.75,7
2022-04-06T13:45:00.000000Z,492.02,7
2022-04-06T14:00:00.000000Z,628.77,5
2022-04-06T14:15:00.000000Z,688.61,6
2022-04-06T14:30:00.000000Z,512.72,5
2022-04-06T14:45:00.000000Z,471.45,5
2022-04-06T15:00:00.000000Z,555.56,5
2022-04-06T15:15:00.000000Z,267.31,4
2022-04-06T15:30:00.000000Z,587.04,4
2022-04-06T15:45:00.000000Z,650.76,4
2022-04-06T16:00:00.000000Z,183.78,4
2022-04-06T16:15:00.000000Z,556.24,4
2022-04-06T16:30:00.000000Z,482.43,4
2022-04-06T16:45:00.000000Z,371.68,4
2022-04-06T17:00:00.000000Z,320.20,5
2022-04-06T17:15:00.000000Z,878.83,6
2022-04-06T17:30:00.000000Z,326.65,5
2022-04-06T17:45:00.000000Z,762.30,6
2022-04-06T18:00:00.000000Z,630.06,6
2022-04-06T18:15:00.000000Z,513.30,7
2022-04-06T18:30:00.000000Z,666.51,7
2022-04-06T18:45:00.000000Z,542.31,6
2022-04-06T19:00:00.000000Z,844.35,8
2022-04-06T19:15:00.000000Z,486.90,8
2022-04-06T19:30:00.000000Z,1003.00,9
2022-04-06T19:45:00.000000Z,829.78,8
2022-04-06T20:00:00.000000Z,78.99,1
2022-04-06T20:30:00.000000Z,0.00,0
2022-04-06T20:45:00.000000Z,0.00,0
2022-04-06T21:00:00.000000Z,0.00,0
2022-04-06T21:15:00.000000Z,0.00,0
2022-04-06T21:30:00.000000Z,0.00,0
2022-04-06T21:45:00.000000Z,0.00,0
2022-04-06T22:00:00.000000Z,0.00,0
2022-04-06T22:15:00.000000Z,0.00,0
2022-04-06T22:30:00.000000Z,0.00,0
2022-04-06T22:45:00.000000Z,0.00,0
2022-04-06T23:00:00.000000Z,0.00,0
2022-04-06T23:15:00.000000Z,0.00,0
2022-04-06T23:30:00.000000Z,0.00,0
2022-04-06T23:45:00.000000Z,0.00,0
2022-04-07T00:00:00.000000Z,0.00,0
2022-04-07T00:15:00.000000Z,0.00,0
2022-04-07T00:30:00.000000Z,0.00,0
2022-04-07T00:45:00.000000Z,0.00,0
2022-04-07T01:00:00.000000Z,0.00,0
2022-04-07T01:15:00.000000Z,0.00,0
2022-04-07T01:30:00.000000Z,0.00,0
2022-04-07T01:45:00.000000Z,0.00,0
2022-04-07T02:00:00.000000Z,0.00,0
2022-04-07T02:15:00.000000Z,0.00,0
2022-04-07T02:30:00.000000Z,0.00,0
2022-04-07T02:45:00.000000Z,0.00,0
2022-04-07T03:00:00.000000Z,0.00,0
2022-04-07T03:15:00.000000Z,0.00,0
2022-04-07T03:30:00.000000Z,0.00,0
2022-04-07T03:45:00.000000Z,0.00,0
2022-04-07T04:00:00.000000Z,0.00,0
2022-04-07T04:15:00.000000Z,0.00,0
2022-04-07T04:30:00.000000Z,0.00,0
2022-04-07T04:45:00.000000Z,0.00,0
2022-04-07T05:00:00.000000Z,0.00,0
2022-04-07T05:15:00.000000Z,0.00,0
2022-04-07T05:30:00.000000Z,0.00,0
2022-04-07T05:45:00.000000Z,0.00,0
2022-04-07T06:00:00.000000Z,0.00,0
2022-04-07T06:15:00.000000Z,0.00,0
2022-04-07T06:30:00.000000Z,0.00,0
2022-04-07T06:45:00.000000Z,0.00,0
2022-04-07T07:00:00.000000Z,0.00,0
2022-04-07T07:15:00.000000Z,0.00,0
2022-04-07T07:30:00.000000Z,0.00,0
2022-04-07T07:45:00.000000Z,0.00,0
2022-04-07T08:00:00.000000Z,137.12,1
2022-04-07T08:15:00.000000Z,6.23,1
2022-04-07T08:30:00.000000Z,108.23,1
2022-04-07T08:30:00.000000Z,168.06,1
2022-04-07T08:45:00.000000Z,231.37,2
2022-04-07T09:00:00.000000Z,10.26,2
2022-04-07T09:15:00.000000Z,442.81,3
2022-04-07T09:30:00.000000Z,474.93,4
2022-04-07T09:45:00.000000Z,313.65,3
2022-04-07T10:00:00.000000Z,293.81,3
2022-04-07T10:15:00.000000Z,269.28,4
2022-04-07T10:30:00.000000Z,423.34,3
2022-04-07T10:45:00.000000Z,159.93,3
2022-04-07T11:00:00.000000Z,503.18,5
2022-04-07T11:15:00.000000Z,527.82,5
2022-04-07T11:30:00.000000Z,432.91,5
2022-04-07T11:45:00.000000Z,650.69,5
2022-04-07T12:00:00.000000Z,584.05,6
2022-04-07T12:15:00.000000Z,638.88,7
2022-04-07T12:30:00.000000Z,719.94,6
2022-04-07T12:45:00.000000Z,879.87,7
2022-04-07T13:00:00.000000Z,634.81,8
